1.0000	0.9487
1.1000	0.9633
1.2000	0.9755
1.3000	0.9853
1.4000	0.9926
1.5000	0.9974
1.6000	0.9998
1.7000	0.9996
1.8000	0.9969
1.9000	0.9918
2.0000	0.9841
2.1000	0.9740
2.2000	0.9615
2.3000	0.9466
2.4000	0.9293
2.5000	0.9097
2.6000	0.8878
2.7000	0.8636
2.8000	0.8374
2.9000	0.8090
3.0000	0.7786
3.1000	0.7463
3.2000	0.7121
3.3000	0.6761
3.4000	0.6384
3.5000	0.5992
3.6000	0.5584
3.7000	0.5162
3.8000	0.4728
3.9000	0.4282
4.0000	0.3825
4.1000	0.3358
4.2000	0.2883
4.3000	0.2401
4.4000	0.1913
4.5000	0.1420
4.6000	0.0923
4.7000	0.0424
4.8000	-0.0075
4.9000	-0.0575
5.0000	-0.1073
5.1000	-0.1569
5.2000	-0.2061
5.3000	-0.2547
5.4000	-0.3027
5.5000	-0.3500
5.6000	-0.3964
5.7000	-0.4417
5.8000	-0.4860
5.9000	-0.5291
6.0000	-0.5708
6.1000	-0.6112
6.2000	-0.6500
6.3000	-0.6871
6.4000	-0.7226
6.5000	-0.7562
6.6000	-0.7880
6.7000	-0.8178
6.8000	-0.8455
6.9000	-0.8711
7.0000	-0.8946
7.1000	-0.9158
7.2000	-0.9347
7.3000	-0.9513
7.4000	-0.9655
7.5000	-0.9773
7.6000	-0.9867
7.7000	-0.9936
7.8000	-0.9980
7.9000	-0.9999
8.0000	-0.9993
8.1000	-0.9962
8.2000	-0.9907
8.3000	-0.9826
8.4000	-0.9721
8.5000	-0.9592
8.6000	-0.9438
8.7000	-0.9261
8.8000	-0.9061
8.9000	-0.8839
9.0000	-0.8594
9.1000	-0.8327
9.2000	-0.8040
9.3000	-0.7733
9.4000	-0.7407
9.5000	-0.7062
9.6000	-0.6699
9.7000	-0.6319
9.8000	-0.5924
9.9000	-0.5514
10.0000	-0.5090
10.1000	-0.4654
10.2000	-0.4206
10.3000	-0.3747
10.4000	-0.3279
10.5000	-0.2802
10.6000	-0.2319
10.7000	-0.1830
10.8000	-0.1337
10.9000	-0.0840
11.0000	-0.0340
11.1000	0.0159
11.2000	0.0659
11.3000	0.1157
11.4000	0.1652
11.5000	0.2143
11.6000	0.2628
11.7000	0.3107
11.8000	0.3578
11.9000	0.4041
12.0000	0.4493
12.1000	0.4934
12.2000	0.5362
12.3000	0.5777
12.4000	0.6178
12.5000	0.6563
12.6000	0.6932
12.7000	0.7284
12.8000	0.7617
12.9000	0.7931
13.0000	0.8226
13.1000	0.8500
13.2000	0.8752
13.3000	0.8983
13.4000	0.9192
13.5000	0.9377
13.6000	0.9539
13.7000	0.9677
13.8000	0.9791
13.9000	0.9880
14.0000	0.9945
14.1000	0.9985
14.2000	1.0000
14.3000	0.9990
14.4000	0.9955
14.5000	0.9895
14.6000	0.9810
14.7000	0.9701
14.8000	0.9568
14.9000	0.9410
15.0000	0.9229
15.1000	0.9025
15.2000	0.8799
15.3000	0.8550
15.4000	0.8281
15.5000	0.7990
15.6000	0.7680
15.7000	0.7350
15.8000	0.7002
15.9000	0.6636
16.0000	0.6254
16.1000	0.5856
16.2000	0.5444
16.3000	0.5018
16.4000	0.4579
16.5000	0.4129
16.6000	0.3669
16.7000	0.3199
16.8000	0.2722
16.9000	0.2237
17.0000	0.1747
17.1000	0.1253
17.2000	0.0756
17.3000	0.0256
17.4000	-0.0244
17.5000	-0.0743
17.6000	-0.1240
17.7000	-0.1735
17.8000	-0.2225
17.9000	-0.2709
18.0000	-0.3187
18.1000	-0.3657
18.2000	-0.4117
18.3000	-0.4568
18.4000	-0.5007
18.5000	-0.5433
18.6000	-0.5846
18.7000	-0.6244
18.8000	-0.6627
18.9000	-0.6993
19.0000	-0.7341
19.1000	-0.7671
19.2000	-0.7982
19.3000	-0.8273
19.4000	-0.8544
19.5000	-0.8793
19.6000	-0.9020
19.7000	-0.9224
19.8000	-0.9406
19.9000	-0.9564
20.0000	-0.9698
20.1000	-0.9808
20.2000	-0.9893
